Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,preco
5576,Apartamento,Espinheiro,Imobiliaria,3,1,2,78,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000.0
5577,Apartamento,Boa Viagem,Imobiliaria,3,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,720000.0
5578,Apartamento,Tamarineira,Imobiliaria,4,1,2,150,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,550000.0
5579,Apartamento,Setubal,Imobiliaria,2,0,1,55,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,310000.0
5580,Apartamento,Casa Amarela,Imobiliaria,3,1,1,63,0,playground,0,0,0,1,0,0,0,0,0,0,380000.0
5581,Apartamento,Torre,Imobiliaria,3,1,2,89,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,450000.0
5582,Apartamento,Gracas,Imobiliaria,4,2,3,237,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1250000.0
5583,Apartamento,Encruzilhada,Imobiliaria,3,1,1,59,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,349000.0
5584,Apartamento,Boa Viagem,Imobiliaria,3,1,2,90,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,380000.0
5585,Apartamento,Madalena,Imobiliaria,2,0,1,71,30,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,310000.0
5586,Apartamento,Boa Viagem,Imobiliaria,3,2,3,127,20,estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,650000.0
5587,Apartamento,Piedade,Imobiliaria,4,2,2,236,70,churrasqueira e frente para o mar,1,0,0,0,0,0,0,0,0,1,750000.0
5588,Apartamento,Tamarineira,Imobiliaria,2,0,1,60,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,325000.0
5589,Apartamento,Sancho,Imobiliaria,3,0,1,59,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,280000.0
5590,Apartamento,Boa Viagem,Imobiliaria,3,1,2,114,0,nenhum,0,0,0,0,0,0,0,0,0,0,470000.0
5591,Apartamento,Boa Viagem,Imobiliaria,4,3,2,140,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,735000.0
5592,Apartamento,Boa Viagem,Imobiliaria,5,5,5,807,23,sauna e frente para o mar,0,0,0,0,0,0,0,0,1,1,6000000.0
5593,Apartamento,Poco da Panela,Imobiliaria,4,2,2,140,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,860000.0
5594,Apartamento,Gracas,Imobiliaria,3,1,1,160,0,nenhum,0,0,0,0,0,0,0,0,0,0,450000.0
5595,Apartamento,Aflitos,Imobiliaria,3,1,1,130,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,500000.0
5596,Apartamento,Iputinga,Imobiliaria,2,1,1,58,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,240000.0
5597,Apartamento,Boa Viagem,Imobiliaria,3,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,420000.0
5598,Apartamento,Casa Forte,Imobiliaria,4,4,5,326,224,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2500000.0
5599,Apartamento,Poco da Panela,Imobiliaria,4,2,2,139,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1050000.0
5600,Apartamento,Encruzilhada,Imobiliaria,3,1,2,86,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,530000.0
5601,Apartamento,Gracas,Imobiliaria,3,0,1,82,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,350000.0
5602,Apartamento,Torre,Imobiliaria,3,1,1,60,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,350000.0
5603,Apartamento,Poco da Panela,Imobiliaria,2,1,2,90,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,690000.0
5604,Apartamento,Imbiribeira,Imobiliaria,4,2,0,90,0,nenhum,0,0,0,0,0,0,0,0,0,0,220000.0
5605,Apartamento,Ilha do Retiro,Imobiliaria,3,1,1,58,0,playground e sala de ginastica,0,0,0,1,0,0,0,1,0,0,360300.0
5606,Apartamento,Boa Viagem,Imobiliaria,3,1,1,125,0,nenhum,0,0,0,0,0,0,0,0,0,0,560000.0
5607,Apartamento,Aflitos,Imobiliaria,2,1,2,70,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,350000.0
5608,Apartamento,Casa Amarela,Imobiliaria,2,1,1,58,17,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,310000.0
5609,Apartamento,Espinheiro,Imobiliaria,3,1,1,96,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,527000.0
5610,Apartamento,Beira Rio,Imobiliaria,4,2,2,141,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,950000.0
5611,Apartamento,Madalena,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,600000.0
5612,Apartamento,Casa Amarela,Imobiliaria,4,2,3,186,0,copa e playground,0,0,0,1,0,0,0,0,0,0,1100000.0
5613,Apartamento,Boa Viagem,Imobiliaria,2,1,2,100,10,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000.0
5614,Apartamento,Boa Viagem,Imobiliaria,4,4,3,170,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1260000.0
5615,Apartamento,Boa Vista,Imobiliaria,1,0,1,32,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,241000.0
5616,Apartamento,Boa Viagem,Imobiliaria,3,2,2,127,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1050000.0
5617,Apartamento,Boa Viagem,Imobiliaria,4,3,3,151,0,piscina,0,0,1,0,0,0,0,0,0,0,1370000.0
5618,Apartamento,Torre,Imobiliaria,3,1,2,90,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,570000.0
5619,Apartamento,Boa Vista,Imobiliaria,3,0,1,100,0,nenhum,0,0,0,0,0,0,0,0,0,0,240000.0
5620,Apartamento,Sto Amaro,Imobiliaria,4,4,3,176,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1100000.0
5621,Apartamento,Casa Forte,Imobiliaria,4,3,3,241,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1299000.0
5622,Apartamento,Boa Viagem,Imobiliaria,3,1,2,121,38,nenhum,0,0,0,0,0,0,0,0,0,0,470000.0
5623,Apartamento,Espinheiro,Imobiliaria,4,1,1,179,0,copa e esquina,0,0,0,0,0,0,0,0,0,0,550000.0
5624,Apartamento,Espinheiro,Imobiliaria,3,1,2,135,0,nenhum,0,0,0,0,0,0,0,0,0,0,500000.0
5625,Apartamento,Madalena,Imobiliaria,3,1,2,105,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,831000.0
5626,Apartamento,Torre,Imobiliaria,2,1,1,43,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,329000.0
5627,Apartamento,Boa Viagem,Imobiliaria,2,1,2,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000.0
5628,Apartamento,Imbiribeira,Imobiliaria,3,1,1,67,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,364350.0
5629,Apartamento,Boa Viagem,Imobiliaria,4,1,2,200,0,copa e salao de festas,0,0,0,0,0,1,0,0,0,0,770000.0
5630,Apartamento,Piedade,Imobiliaria,4,4,3,328,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1600000.0
5631,Apartamento,Casa Amarela,Imobiliaria,3,0,1,75,0,nenhum,0,0,0,0,0,0,0,0,0,0,280000.0
5632,Apartamento,Gracas,Imobiliaria,4,1,2,260,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,680000.0
5633,Apartamento,Madalena,Imobiliaria,3,1,2,98,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,585000.0
5634,Apartamento,Boa Viagem,Imobiliaria,2,0,0,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,485000.0
5635,Apartamento,Espinheiro,Imobiliaria,3,1,1,128,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,450000.0
5636,Apartamento,Madalena,Imobiliaria,3,1,2,99,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,620000.0
5637,Apartamento,Torre,Imobiliaria,3,1,1,73,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,410000.0
5638,Apartamento,Imbiribeira,Imobiliaria,4,0,3,206,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1200000.0
5639,Apartamento,Espinheiro,Imobiliaria,2,1,2,78,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,434000.0
5640,Apartamento,Gracas,Imobiliaria,2,1,1,88,0,nenhum,0,0,0,0,0,0,0,0,0,0,390000.0
5641,Apartamento,Piedade,Imobiliaria,4,4,4,420,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1900000.0
5642,Apartamento,Boa Viagem,Imobiliaria,4,1,2,185,0,nenhum,0,0,0,0,0,0,0,0,0,0,890000.0
5643,Apartamento,Torre,Imobiliaria,3,1,2,116,0,estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,370000.0
5644,Apartamento,Pina,Imobiliaria,2,0,1,60,0,frente para o mar e campo de futebol,0,0,0,0,1,0,0,0,0,1,189000.0
5645,Apartamento,Prado,Imobiliaria,3,1,1,65,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,330000.0
5646,Apartamento,Boa Viagem,Imobiliaria,3,1,2,114,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000.0
5647,Apartamento,Casa Forte,Imobiliaria,4,4,3,205,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1250000.0
5648,Apartamento,Boa Viagem,Imobiliaria,4,4,3,180,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1800000.0
5649,Apartamento,Boa Viagem,Pessoa Fisica,4,4,2,137,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,900000.0
5650,Apartamento,Torre,Imobiliaria,3,1,2,90,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000.0
5651,Apartamento,Boa Viagem,Imobiliaria,1,0,1,35,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,455000.0
5652,Apartamento,Parnamirim,Imobiliaria,3,3,2,180,0,piscina,0,0,1,0,0,0,0,0,0,0,1100000.0
5653,Apartamento,Boa Viagem,Imobiliaria,4,2,2,100,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,600000.0
5654,Apartamento,Boa Viagem,Imobiliaria,4,3,3,155,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1000000.0
5655,Apartamento,Gracas,Imobiliaria,3,1,2,84,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,540000.0
5656,Apartamento,Boa Viagem,Imobiliaria,3,1,2,81,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,480000.0
5657,Apartamento,Boa Viagem,Imobiliaria,3,1,2,108,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,699000.0
5658,Apartamento,Madalena,Imobiliaria,4,2,2,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,795000.0
5659,Apartamento,Gracas,Imobiliaria,4,1,2,209,117,campo de futebol e copa,0,0,0,0,1,0,0,0,0,0,690000.0
5660,Apartamento,Boa Vista,Imobiliaria,1,0,1,40,0,nenhum,0,0,0,0,0,0,0,0,0,0,145000.0
5661,Apartamento,Rosarinho,Imobiliaria,2,1,1,46,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,297000.0
5662,Apartamento,Espinheiro,Imobiliaria,4,1,2,170,0,nenhum,0,0,0,0,0,0,0,0,0,0,420000.0
5663,Apartamento,Rosarinho,Imobiliaria,2,1,2,54,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,380000.0
5664,Apartamento,Casa Amarela,Imobiliaria,3,1,0,82,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000.0
5665,Apartamento,Apipucos,Imobiliaria,4,0,3,158,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,900000.0
5666,Apartamento,Boa Viagem,Imobiliaria,3,1,2,147,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,750000.0
5667,Apartamento,Casa Amarela,Imobiliaria,3,1,2,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,490000.0
5668,Apartamento,Boa Viagem,Imobiliaria,3,1,2,96,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,480000.0
5669,Apartamento,Casa Forte,Imobiliaria,2,0,2,55,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000.0
5670,Apartamento,Recife,Imobiliaria,2,0,1,68,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,360000.0
5671,Apartamento,Boa Viagem,Imobiliaria,3,1,0,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,470000.0
5672,Apartamento,Boa Viagem,Imobiliaria,1,0,0,25,0,piscina,0,0,1,0,0,0,0,0,0,0,180000.0
5673,Apartamento,Madalena,Imobiliaria,3,1,2,86,59,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,570000.0
5674,Apartamento,Casa Amarela,Imobiliaria,3,1,2,92,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,445000.0
5675,Apartamento,Boa Viagem,Imobiliaria,4,4,4,324,169,piscina e sauna,0,0,1,0,0,0,0,0,1,0,4000000.0
5676,Apartamento,Boa Viagem,Imobiliaria,3,1,2,180,0,nenhum,0,0,0,0,0,0,0,0,0,0,720000.0
5677,Casa,Cajueiro,Imobiliaria,4,2,5,236,84,copa,0,0,0,0,0,0,0,0,0,0,590000.0
5678,Apartamento,Madalena,Imobiliaria,4,4,3,155,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,980000.0
5679,Apartamento,Varzea,Imobiliaria,2,0,0,47,0,nenhum,0,0,0,0,0,0,0,0,0,0,249000.0
5680,Apartamento,Gracas,Imobiliaria,4,3,3,400,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1500000.0
5681,Apartamento,Espinheiro,Imobiliaria,3,1,2,105,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,550000.0
5682,Casa,Poco da Panela,Imobiliaria,5,5,4,266,136,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2500000.0
5683,Apartamento,Torre,Imobiliaria,3,1,2,82,0,nenhum,0,0,0,0,0,0,0,0,0,0,310000.0
5684,Apartamento,Boa Viagem,Imobiliaria,4,2,2,162,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1139000.0
5685,Apartamento,Gracas,Pessoa Fisica,3,1,1,105,0,nenhum,0,0,0,0,0,0,0,0,0,0,400000.0
5686,Apartamento,Boa Viagem,Imobiliaria,4,2,3,176,0,nenhum,0,0,0,0,0,0,0,0,0,0,1050000.0
5687,Apartamento,Casa Forte,Imobiliaria,2,1,1,83,0,nenhum,0,0,0,0,0,0,0,0,0,0,290000.0
5688,Apartamento,Campo Grande,Pessoa Fisica,3,1,1,83,7,nenhum,0,0,0,0,0,0,0,0,0,0,265000.0
5689,Apartamento,Encruzilhada,Imobiliaria,3,2,1,200,0,nenhum,0,0,0,0,0,0,0,0,0,0,420000.0
5690,Apartamento,Torre,Imobiliaria,3,1,2,62,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,431124.0
5691,Apartamento,Espinheiro,Imobiliaria,3,1,2,135,0,salao de festas,0,0,0,0,0,1,0,0,0,0,500000.0
5692,Apartamento,Boa Viagem,Imobiliaria,3,3,3,160,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000.0
5693,Apartamento,Madalena,Imobiliaria,3,1,2,92,0,salao de festas,0,0,0,0,0,1,0,0,0,0,550000.0
5694,Apartamento,Boa Viagem,Imobiliaria,3,3,2,180,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1800000.0
5695,Apartamento,Boa Viagem,Imobiliaria,3,3,3,187,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,1750000.0
5696,Apartamento,Apipucos,Imobiliaria,4,4,4,208,0,churrasqueira e sauna,1,0,0,0,0,0,0,0,1,0,1224925.0
5697,Apartamento,Aflitos,Imobiliaria,3,1,2,147,0,nenhum,0,0,0,0,0,0,0,0,0,0,450000.0
5698,Apartamento,Madalena,Imobiliaria,3,1,2,96,0,churrasqueira e playground,1,0,0,1,0,0,0,0,0,0,600000.0
5699,Apartamento,Torreao,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,409100.0
5700,Apartamento,Boa Viagem,Imobiliaria,3,1,1,120,0,nenhum,0,0,0,0,0,0,0,0,0,0,400000.0
5701,Apartamento,Casa Forte,Imobiliaria,1,0,1,45,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,320000.0
5702,Apartamento,Casa Amarela,Imobiliaria,3,1,2,81,29,piscina e sauna,0,0,1,0,0,0,0,0,1,0,520000.0
5703,Apartamento,Tamarineira,Imobiliaria,2,0,1,74,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000.0
5704,Apartamento,Arruda,Imobiliaria,2,0,1,62,0,nenhum,0,0,0,0,0,0,0,0,0,0,140000.0
5705,Apartamento,Boa Viagem,Imobiliaria,3,2,2,112,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,570000.0
5706,Apartamento,Encruzilhada,Imobiliaria,3,1,1,65,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,349000.0
5707,Apartamento,Rosarinho,Imobiliaria,3,1,2,85,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,480000.0
5708,Apartamento,Boa Viagem,Imobiliaria,3,3,2,130,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,810000.0
5709,Apartamento,Pina,Imobiliaria,3,1,1,72,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,450000.0
5710,Apartamento,Iputinga,Imobiliaria,3,0,1,76,0,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,195000.0
5711,Apartamento,Jaqueira,Imobiliaria,6,5,0,395,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2500000.0
5712,Apartamento,Gracas,Imobiliaria,4,2,3,235,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1700000.0
5713,Apartamento,Boa Viagem,Imobiliaria,3,1,1,109,67,nenhum,0,0,0,0,0,0,0,0,0,0,550000.0
5714,Apartamento,Torre,Imobiliaria,3,1,1,79,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,430000.0
5715,Apartamento,Boa Viagem,Imobiliaria,3,2,2,130,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,850000.0
5716,Apartamento,Parnamirim,Imobiliaria,3,2,2,120,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,680000.0
5717,Apartamento,Casa Forte,Imobiliaria,4,2,3,300,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1400000.0
5718,Apartamento,Boa Viagem,Imobiliaria,3,1,2,118,0,nenhum,0,0,0,0,0,0,0,0,0,0,600000.0
5719,Apartamento,Espinheiro,Imobiliaria,3,1,0,60,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,365000.0
5720,Apartamento,Parnamirim,Imobiliaria,4,4,3,198,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1280000.0
5721,Apartamento,Rosarinho,Imobiliaria,4,2,2,130,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,895000.0
5722,Apartamento,Boa Viagem,Imobiliaria,4,2,2,125,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1072000.0
5723,Apartamento,Torre,Imobiliaria,3,1,2,87,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,600000.0
5724,Apartamento,Boa Viagem,Imobiliaria,3,1,2,96,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,570000.0
5725,Apartamento,Boa Viagem,Imobiliaria,3,1,2,133,0,nenhum,0,0,0,0,0,0,0,0,0,0,315000.0
5726,Apartamento,Boa Viagem,Imobiliaria,4,3,2,158,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,800000.0
5727,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,91,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,380000.0
5728,Apartamento,Boa Viagem,Imobiliaria,3,2,2,97,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,600000.0
5729,Apartamento,Jaqueira,Imobiliaria,3,1,0,113,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000.0
5730,Apartamento,Iputinga,Imobiliaria,2,1,1,45,0,nenhum,0,0,0,0,0,0,0,0,0,0,199000.0
5731,Apartamento,Boa Viagem,Imobiliaria,3,0,1,89,0,nenhum,0,0,0,0,0,0,0,0,0,0,280000.0
5732,Apartamento,Torre,Imobiliaria,2,1,1,67,18,copa e playground,0,0,0,1,0,0,0,0,0,0,350000.0
5733,Apartamento,San Martin,Imobiliaria,3,1,1,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,310000.0
5734,Apartamento,Madalena,Imobiliaria,3,1,1,57,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000.0
5735,Apartamento,Boa Viagem,Imobiliaria,5,3,5,520,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1800000.0
5736,Apartamento,Boa Viagem,Imobiliaria,2,1,1,75,32,churrasqueira,1,0,0,0,0,0,0,0,0,0,350000.0
5737,Apartamento,Encruzilhada,Imobiliaria,3,1,1,61,39,piscina e sauna,0,0,1,0,0,0,0,0,1,0,370000.0
5738,Apartamento,Madalena,Imobiliaria,3,1,1,78,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,430000.0
5739,Apartamento,Boa Viagem,Imobiliaria,3,0,1,119,0,nenhum,0,0,0,0,0,0,0,0,0,0,420000.0
5740,Apartamento,Encruzilhada,Imobiliaria,3,0,1,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,420000.0
5741,Apartamento,Ipsep,Imobiliaria,3,0,1,67,0,nenhum,0,0,0,0,0,0,0,0,0,0,200000.0
5742,Apartamento,Casa Amarela,Imobiliaria,4,2,3,186,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1100000.0
5743,Apartamento,Boa Viagem,Imobiliaria,3,1,0,142,0,nenhum,0,0,0,0,0,0,0,0,0,0,500000.0
5744,Apartamento,Madalena,Imobiliaria,3,1,2,97,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,650000.0
5745,Apartamento,Gracas,Imobiliaria,2,1,0,46,0,churrasqueira e sauna,1,0,0,0,0,0,0,0,1,0,412000.0
5746,Apartamento,Boa Viagem,Imobiliaria,3,1,2,128,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1150000.0
5747,Apartamento,Madalena,Imobiliaria,4,4,3,203,0,nenhum,0,0,0,0,0,0,0,0,0,0,1350000.0
5748,Apartamento,Cordeiro,Imobiliaria,2,0,1,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,250000.0
5749,Apartamento,Tamarineira,Imobiliaria,3,1,2,81,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,490000.0
5750,Apartamento,Boa Viagem,Imobiliaria,3,1,1,63,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,380000.0
5751,Apartamento,Boa Viagem,Imobiliaria,4,2,2,150,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,900000.0
5752,Apartamento,Pina,Imobiliaria,2,1,1,58,0,piscina e sala de ginastica,0,0,1,0,0,0,0,1,0,0,365000.0
5753,Apartamento,Boa Viagem,Imobiliaria,2,0,0,68,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,450000.0
5754,Apartamento,Espinheiro,Imobiliaria,3,1,1,100,0,playground,0,0,0,1,0,0,0,0,0,0,400000.0
5755,Apartamento,Boa Viagem,Imobiliaria,4,4,3,155,0,nenhum,0,0,0,0,0,0,0,0,0,0,2100000.0
5756,Apartamento,Espinheiro,Imobiliaria,3,1,2,78,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000.0
5757,Apartamento,Encruzilhada,Imobiliaria,3,1,1,64,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,392793.0
5758,Apartamento,Torre,Imobiliaria,3,2,1,72,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,340000.0
5759,Apartamento,Caxanga,Imobiliaria,3,1,1,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,310000.0
5760,Apartamento,Encruzilhada,Imobiliaria,3,1,1,65,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,349000.0
5761,Apartamento,Boa Viagem,Imobiliaria,3,1,0,65,10,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,441000.0
5762,Apartamento,Madalena,Imobiliaria,3,1,2,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000.0
5763,Apartamento,Boa Viagem,Imobiliaria,2,0,1,67,36,nenhum,0,0,0,0,0,0,0,0,0,0,280000.0
5764,Apartamento,Casa Forte,Imobiliaria,2,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000.0
5765,Apartamento,Madalena,Imobiliaria,3,1,1,67,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,340000.0
5766,Apartamento,Tamarineira,Imobiliaria,3,1,2,72,0,nenhum,0,0,0,0,0,0,0,0,0,0,420000.0
5767,Apartamento,Boa Viagem,Imobiliaria,4,2,3,450,0,copa e estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,1800000.0
5768,Apartamento,Casa Forte,Imobiliaria,2,0,1,70,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,370000.0
5769,Apartamento,Boa Viagem,Imobiliaria,2,1,2,76,0,salao de festas,0,0,0,0,0,1,0,0,0,0,600000.0
5770,Apartamento,Casa Forte,Imobiliaria,4,4,3,180,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1300000.0
5771,Apartamento,Madalena,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,660000.0
5772,Apartamento,Boa Viagem,Imobiliaria,1,1,1,33,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,215000.0
5773,Apartamento,Boa Viagem,Imobiliaria,3,1,2,105,0,nenhum,0,0,0,0,0,0,0,0,0,0,705000.0
5774,Casa,Hipodromo,Imobiliaria,3,3,4,140,321,nenhum,0,0,0,0,0,0,0,0,0,0,750000.0
5775,Apartamento,Casa Amarela,Imobiliaria,3,1,2,118,0,esquina e salao de festas,0,0,0,0,0,1,0,0,0,0,650000.0
5776,Apartamento,Boa Viagem,Imobiliaria,4,2,2,240,0,frente para o mar e esquina,0,0,0,0,0,0,0,0,0,1,1130000.0
5777,Apartamento,Rosarinho,Imobiliaria,3,1,0,80,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,490370.0
5778,Casa,Afogados,Imobiliaria,3,0,5,320,0,copa,0,0,0,0,0,0,0,0,0,0,700000.0
5779,Apartamento,Boa Viagem,Imobiliaria,3,1,4,220,0,nenhum,0,0,0,0,0,0,0,0,0,0,900000.0
5780,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,66,11,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,380000.0
